Num,Address,Checkins,City,Country,Created,Latitude,Longitude,Title,Type
1421,Шварца 17,4,49,1,1280742023,56.796787,60.626697,Суши-ко,3
1422,Карла Либнехта 23,3,49,1,1280742023,56.840193,60.610554,Сандей,3
1423,просп. Ленина 43,2,49,1,1280742023,56.839602,60.610662,Sun Cafe,3
1424,Новомостовая 3,0,151,1,1280742023,54.716445,55.950705,Блюз,3
1425,Буденновский просп. 96,9,119,1,1280742023,47.237345,39.700433,Бульвар,3
1426,2-я Краснодарская 98,10,119,1,1280742023,47.20369,39.617537,Прото Хаус,3
1427,Буденновский просп. 3,12,119,1,1280742023,47.215382,39.708841,Fashion Cafe,3
1428,просп. Александра Невского 30,0,112,1,1280742023,61.781487,34.383206,Paparazzi,3
1429,Сулимова 50,0,49,1,1280742023,56.863336,60.630856,Блин Сметаныч,3
1430,Б.Садовая 80,0,119,1,1280742023,47.227163,39.744918,La terrazza,3
1431,наб. канала Грибоедова ,3,2,1,1280742023,59.903756,30.268778,Face Cafe,3
1432,Русанова пр. 25К1,7,1,1,1280742023,55.856578,37.641665,В гостях у Домового,3
1433,Пресненский вал 14К1,5,1,1,1280742023,55.766339,37.566404,Валерий Чкалов,3
1434,3-я Владимирская 24,3,1,1,1280742023,55.756381,37.788279,Василек,3
1435,Маросейка 6К8,0,1,1,1280742023,55.757126,37.635215,Викинг,3
1436,Московский 1К2,0,2,1,1280742023,59.925619,30.317126,Трапеза,3
1437,Исаковского 33,32,1,1,1280742023,55.805027,37.419287,Ибица,3
1438,2-й Лесной пер. 11,2,1,1,1280742023,55.780983,37.587173,Pathe,3
1439,Думская 1К3,0,2,1,1280742023,59.934123,30.328498,Саванна,3
1440,Седова 11,1,2,1,1280742023,59.899252,30.403103,Che Quick,3
1441,Б.Морская 39,1,2,1,1280742023,59.932996,30.309472,Ротонда,3
1442, ,0,119,1,1280742023,47.227163,39.744918,Вуаля,3
1443,Сухэ-Батора 15,0,57,1,1280742023,52.283853,104.286329,Рокфор,3
1444,Вознесенский пер. 7,0,1,1,1280742023,55.758012,37.603855,Терране — кухня солнца,3
1445,Коммуны 67,0,2,1,1280742023,59.96857,30.482766,Охта,3
1446,Садовая-Спасская 13К2,0,1,1,1280742023,55.770573,37.645034,Ходжа Насреддин в Коканде,3
1447,Тюшина 8,4,2,1,1280742023,59.916663,30.3496,Лесной,3
1448,просп. Просвещения 19,0,2,1,1280742023,60.052452,30.331499,Панда,3
1449,Средний просп. В.О. 1,0,2,1,1280742023,59.946175,30.288425,Сыт-пьян,3
1450,9-я линия В.О. 30,6,2,1,1280742023,59.940682,30.277609,Суши-хауз,3
1451,Б.Якиманка 52,333,1,1,1280742023,55.731759,37.611455,Pancho Villa,3
1452,Миргородская 10,1,2,1,1280742023,59.925813,30.371043,Гянджа,3
1453,Октябрьская пл. 1,0,95,1,1280742023,56.323053,44.009059,Венский вальс,3
1454,Желябова ,2,57,1,1280742023,52.288403,104.287416,Арена,3
1455,Дивенская 2,4,2,1,1280742023,59.959854,30.318976,Олд сити,3
1456,Левобережная 20,2,119,1,1280742023,47.206096,39.762659,Зеленый попугай,3
1457,Б.Садовая 115,0,119,1,1280742023,47.227163,39.744918,Ацтек,3
1458,Шаумяна 96,6,119,1,1280742023,47.220756,39.715785,Азия,3
1459,Крепостной пер. 99,2,119,1,1280742023,47.230248,39.734156,Пиццерия на Крепостном,3
1460,Ворошиловский просп. 105,4,119,1,1280742023,47.235638,39.711985,Pizza Italiano,3
1461,Ленинградский просп. 48К1,46,1,1,1280742023,55.796233,37.543255,Золотая Бухара,3
1462,Гончарная 18,2,2,1,1280742023,59.929069,30.367863,Фиффа,3
1463,Рабоче-Крестьянская 14,0,10,1,1280742023,48.696608,44.498416,Джульетта,3
1464,Мытнинская наб. 6,21,2,1,1280742023,59.948492,30.305618,Терраса,3
1465,Краснознаменская ,11,10,1,1280742023,48.705884,44.508711,Жар Пицца,3
1466,Ополченская 61,2,10,1,1280742023,48.790644,44.581878,Бегемот,3
1467,Малый просп. П.С. 68,0,2,1,1280742023,59.963521,30.301818,У камина,3
1468,Профессора Попова 47,0,2,1,1280742023,59.971177,30.287077,Красная колонна,3
1469,45-я Линия/Левобережная ,0,119,1,1280742023,47.227163,39.744918,Шанс,3
1470,Депутатская 34,1,2,1,1280742023,59.974572,30.270647,Сытый остров,3
1471,М.Дмитровка 3К1,0,1,1,1280742023,55.76718,37.606011,Балтийский хлеб,3
1472,Аминева 28,7,123,1,1280742023,53.24978,50.208548,Два капитана,3
1473,Георгия Димитрова 39,1,123,1,1280742023,53.255011,50.237312,Блюз,3
1474,Куйбышева 73,0,123,1,1280742023,53.18465,50.087734,Дакота,3
1475,-Сенная 23К25,145,1,1,1280742023,55.743963,37.582628,Де Марко,3
1476,Витебский просп. 17,9,2,1,1280742023,59.870425,30.353525,Трасса,3
1477,Моисеенко 22а,4,2,1,1280742023,59.937779,30.389099,Тропики,3
1478,Невский просп. 95,48,2,1,1280742023,59.929975,30.366138,Bistrot Garcon,3
1479,Тверская 31,3,1,1,1280742023,55.76917,37.596642,Пиццериссимо,3
1480,Матвеевская 9,48,1,1,1280742023,55.702982,37.459451,McDonald`s,3
1481,Ленинградский просп. 37К3,10,1,1,1280742023,55.793647,37.545069,Хуторок,3
1482,Зеленодольская 38,76,1,1,1280742023,55.706112,37.76698,McDonald`s,3
1483,Комсомольский просп. 28,32,1,1,1280742023,55.727019,37.579681,McDonald`s,3
1484,Красная Слобода 9,18,95,1,1280742023,56.329327,44.026261,Купеческий,3
1485,1-я Тверская-Ямская 1,20,1,1,1280742023,55.770173,37.595231,Чайная комната,3
1486,Газетный пер. 17,119,1,1,1280742023,55.758944,37.610539,McDonald`s,3
1487,Можайское ш. 55,12,4890,1,1280742023,55.672559,37.270625,Славянская трапеза,3
1488,Петровка 5,1,1,1,1280742023,55.761771,37.617527,Чек Поинт,3
1489,Почтамтская 10,1,2,1,1280742023,59.932103,30.303085,Paparazzi,3
1490,Моховая 27К29,0,2,1,1280742023,59.941714,30.343509,Афишка,3
1491,Мичуринский просп. 29,2,1,1,1280742023,55.696519,37.499273,ЛеМарк,3
1492,пер. Антоненко 10,0,2,1,1280742023,59.929587,30.312167,Fashion Cafe,3
1493,Ленинский просп. 147,2,2,1,1280742023,59.851363,30.295629,Пальмира,3
1494,Московский просп. 163К2,2,2,1,1280742023,59.86757,30.318743,Охотничий домик,3
1495,Автовская 17,0,2,1,1280742023,59.868519,30.269874,Сабина,3
1496,просп. Гагарина 50К6,5,95,1,1280742023,56.290709,43.982792,Черная жемчужина,3
1497,Карла Либкнехта 23,33,49,1,1280742023,56.840193,60.610554,Bazar,3
1498,Невский просп. 150,5,2,1,1280742023,59.928613,30.373181,Лоза,3
1499,Чертановская 1К1в,9,1,1,1280742023,55.633094,37.603397,Кружка,3
1500,Спасский пер. 7,0,2,1,1280742023,59.928514,30.31735,Там-там,3
1501,Б.Черкасский пер. 2К10,9,1,1,1280742023,55.75826,37.625046,Железный Феникс,3
1502,Академика Лебедева 15К1,21,2,1,1280742023,59.95666,30.352223,Пьяный кролик,3
1503,Орджоникидзе 3,38,1,1,1280742023,55.710129,37.601969,Султан,3
1504,2-я Тверская-Ямская 2К1,2,1,1,1280742023,55.770684,37.596579,Баттерфляй,3
1505,Индустриальный просп. 9,0,2,1,1280742023,59.93813,30.477646,Свогас,3
1506,М. Сухаревская пл. 8,405,1,1,1280742023,55.772679,37.630086,Огни,3
1507,Красная 109,4,72,1,1280742023,45.036713,38.973714,Хрустальный,3
1508,Урицкого 30,13,72,1,1280742023,45.043177,38.934592,Одесса мама,3
1509,Ленинский просп. 73К8,2,1,1,1280742023,55.688634,37.547585,Суши весла,3
1510,просп. Чекистов 35К1,12,72,1,1280742023,45.034451,38.920974,Дуэт,3
1511,Никольская 21,53,1,1,1280742023,55.758559,37.624121,Baccarat,3
1512,Рихарда Зорге 35,23,151,1,1280742023,54.757851,55.994552,Уфа,3
1513,Восстания 17,1,2,1,1280742023,59.934939,30.361359,Beeresta,3
1514,Малая 3,1,12,1,1280742023,59.71529,30.403211,Русский дом,3
1515,Шмитовский пр. 10К1,3,1,1,1280742023,55.759167,37.552687,Золотая вобла,3
1516,Стойкости 8,3,2,1,1280742023,59.827582,30.216407,Сова,3
1517,Земляной Вал 33,105,1,1,1280742023,55.757222,37.658958,Шоколадница,3
1518,Б.Дмитровка 5К5,93,1,1,1280742023,55.760099,37.615389,Кетама,3
1519,Ленина 16,1,151,1,1280742023,54.722914,55.946196,Мадо,3
1520,Руновский пер. 5К1,0,1,1,1280742023,55.742696,37.634946,Шампиньон,3
1521,Н.Арбат 11К1,48,1,1,1280742023,55.752095,37.59533,Vision,3
1522,Октябрьской Революции 10,4,151,1,1280742023,54.723439,55.950615,Центр открытого доступа,3
1523,9-я Парковая 62,2,1,1,1280742023,55.805386,37.803012,Магнит,3
1524,Академика Лебедева 31,2,2,1,1280742023,59.958764,30.353759,Черная моль,3
1525,Пятницкое ш. 39,11,1,1,1280742023,55.855022,37.355471,Кружка,3
1526,Рождественский б-р 20,2,1,1,1280742023,55.766243,37.630014,Роберто,3
1527,Пятницкая 20,0,1,1,1280742023,55.741708,37.628244,Трюфо,3
1528,Петровка 19К1,1,1,1,1280742023,55.765108,37.616,Кофе Хауз,3
1529,Миклухо-Маклая 32а,52,1,1,1280742023,55.640726,37.530678,Кофе Хауз,3
1530,Покровка 3К7,2,1,1,1280742023,55.758919,37.639743,Петров Водкин,3
1531,наб. реки Мойки 20,8,2,1,1280742023,59.939947,30.321087,Певческий мост,3
1532,просп. Кирова 156,6,123,1,1280742023,53.236362,50.240007,Cinema Cafe,3
1533,Цвиллинга 2,0,158,1,1280742023,55.166223,61.403129,Enter,3
1534,просп. Стачки 194,0,119,1,1280742023,47.21433,39.630751,Мираж,3
1535,Социалистическая 48,2,119,1,1280742023,47.21802,39.705284,Совершенно секретно,3
1536,Володарского 52,0,158,1,1280742023,55.158802,61.386096,Аркада,3
1537,Комсомольский просп. ,20,158,1,1280742023,55.194388,61.340013,Малибу,3
1538,Каширское ш. 24К3,19,1,1,1280742023,55.655219,37.644908,Джон Сильвер,3
1539,просп. Энгельса 133,0,2,1,1280742023,60.049689,30.333897,Паллада,3
1540,Пушкинская 1,45,2,1,1280742023,59.931057,30.357667,Рюмочная,3
1541,Апраксин пер. 4,0,2,1,1280742023,59.929087,30.325282,Каир,3
1542,Английский просп. 39,17,2,1,1280742023,59.919527,30.287823,Street,3
1543,Земляной Вал 18К22,1,1,1,1280742023,55.7594,37.657098,Гранат,3
1544,Цветной б-р 24К1,10,1,1,1280742023,55.771044,37.622432,Бульварный роман,3
1545,пл. Европы 2,6,1,1,1280742023,55.741571,37.566288,Сумосан,3
1546,Н.Арбат 21,5,1,1,1280742023,55.751943,37.585107,Тропикана,3
1547,Марата 11,53,2,1,1280742023,59.929632,30.35349,Мариус,3
1548,Народного Ополчения 46К1,2,1,1,1280742023,55.792964,37.493596,Мока-Лока,3
1549,М.Дмитровка 18а,16,1,1,1280742023,55.77116,37.605499,Старина Мюллер,3
1550,Морозова 1,4,134,1,1280742023,45.074387,42.012903,Театральное,3
1551,Жуковского 10,6,2,1,1280742023,59.936156,30.352367,Х.О.,3
1552,Блюхера 47,0,99,1,1280742023,54.988407,82.8971,Адмирал,3
1553,Михайловская 1К7,2,2,1,1280742023,59.935759,30.330304,Икорный бар,3
1554,Михайловская 1К7,82,2,1,1280742023,59.935759,30.330304,Европа,3
1555,Малышева 140,9,49,1,1280742023,56.840355,60.657239,Дамаск,3
1556,ул. 8 Марта 37,4,49,1,1280742023,56.831073,60.601697,Мастер-пицца,3
1557,Посадская ,0,49,1,1280742023,56.820962,60.576068,Manhattan,3
1558,Соболева 23,2,49,1,1280742023,56.810285,60.50855,Сибирь,3
1559,просп. Ленина 26,90,49,1,1280742023,56.837401,60.599963,Mammas Biscuit House,3
1560,Токарей 35,5,49,1,1280742023,56.828882,60.562593,Белый соболь,3
1561,3-я ул. Ямского поля 15,77,1,1,1280742023,55.782486,37.579331,Голдн Палас,3
1562,Итальянская 4,3,2,1,1280742023,59.937224,30.328795,Золотой Остап,3
1563,просп. Энгельса 97,2,2,1,1280742023,60.025678,30.320063,Русское застолье,3
1564,просп. Кулакова 9К2,0,134,1,1280742023,45.046469,41.916101,У родника,3
1565,Ленина 12,5,99,1,1280742023,55.029838,82.919388,Кузина,3
1566,Максима Горького 64,13,99,1,1280742023,55.026866,82.920394,Островский,3
1567,просп. Карла Маркса 39,9,99,1,1280742023,54.989367,82.906335,Неаполь,3
1568,Таганская 1К2,0,1,1,1280742023,55.741571,37.656478,Ростик`с,3
1569,Привольная 13К1,5,1,1,1280742023,55.700009,37.83845,Чайнаклуб,3
1570,Левобулачная 24,0,60,1,1280742023,55.786764,49.122853,Стингрей,3
1571,Пушкина ,2,60,1,1280742023,55.792852,49.124874,Corona pub,3
1572,Большакова 157,0,49,1,1280742023,56.815848,60.590081,Бар Патина,3
1573,Декабристов 83,32,60,1,1280742023,55.816611,49.090918,Italiano pizzeria ristorante,3
1574,Чистопольская 28,13,60,1,1280742023,55.818801,49.116385,Ваниль,3
1575,Мавлютова 45,28,60,1,1280742023,55.744566,49.192958,Cinema Cafe,3
1576,Санкт-Петербургский просп. 49К9,3,242,1,1280742023,59.881575,29.903074,Двойка,3
1577,Б.Пушкарская 30,0,2,1,1280742023,59.959521,30.304522,Бочка,3
1578,Невский просп. 151,0,2,1,1280742023,59.925029,30.379065,Синема,3
1579,Средний просп. В.О. 45,0,2,1,1280742023,59.94198,30.273953,Бриз,3
1580,Конюшенный пер. 1К6,1,2,1,1280742023,59.941425,30.323504,Шилла,3
1581,Остоженка 27К2,5,1,1,1280742023,55.739058,37.597181,Chez Geraldine,3
1582,Б.Грузинская 52,6,1,1,1280742023,55.769297,37.581487,Эйфория,3
1583,Садовническая 9К1,0,1,1,1280742023,55.747627,37.628864,Пельмешка,3
1584,Ложевая 132,1,146,1,1280742023,54.197868,37.655616,Престиж,3
1585,наб. канала Грибоедова 49,4,2,1,1280742023,59.930331,30.317979,У каменного моста,3
1586,аллея Поликарпова 2,0,2,1,1280742023,60.006192,30.295153,Три корочки,3
1587,Смоленский б-р 3К5,2,1,1,1280742023,55.739645,37.583886,Великий султан,3
1588,Ломоносова 3,2,2,1,1280742023,59.928433,30.333673,Lastega,3
1589,Восстания 34К15,1,2,1,1280742023,59.940605,30.360056,У Хохлушки,3
1590,Невский просп. 172,1,2,1,1280742023,59.926066,30.379244,У Сергея,3
1591,Благодатная 12,0,2,1,1280742023,59.876201,30.30817,Сытый водитель,3
1592,1-й Конной Армии 46,6,119,1,1280742023,47.259121,39.772092,Теннисный клуб,3
1593,М.Гнездниковский пер. 7К1,2,1,1,1280742023,55.762348,37.605418,Дель Мар,3
1594,Новинский б-р 31,5,1,1,1280742023,55.757759,37.582601,Doucet X.O.,3
1595,Никитский б-р 25,5,1,1,1280742023,55.756903,37.598097,Антрекот,3
1596,Алексеевская 6,6,95,1,1280742023,56.3251,44.006004,Дель Пара,3
